id,Name,Date_string,Time_string,Event,Status,Latitude,Longitude,MaxiumWind,MinimumPressure,Date,sst,Lat,Long,oni_score,oni_flag
"AL062010","           DANIELLE","20100824","600","  "," HU","15.6","-44.2","80","977","2010-08-24","28.207499","16","-44","-1.3","-1"
"AL062010","           DANIELLE","20100824","1200","  "," HU","16.2","-45.8","70","984","2010-08-24","28.344374","16","-46","-1.3","-1"
"AL062010","           DANIELLE","20100824","1800","  "," HU","17","-47.5","65","987","2010-08-24","28.7325","17","-48","-1.3","-1"
"AL062010","           DANIELLE","20100825","0","  "," HU","17.7","-49","70","984","2010-08-25","28.439999","18","-49","-1.3","-1"
"AL062010","           DANIELLE","20100825","600","  "," HU","18.4","-50.4","70","984","2010-08-25","28.696875","18","-50","-1.3","-1"
"AL062010","           DANIELLE","20100825","1200","  "," HU","19.4","-51.6","70","984","2010-08-25","28.68125","19","-52","-1.3","-1"
"AL062010","           DANIELLE","20100825","1800","  "," HU","20.7","-52.6","75","980","2010-08-25","29.051874","21","-53","-1.3","-1"
"AL062010","           DANIELLE","20100826","0","  "," HU","22","-53.6","80","977","2010-08-26","28.560625","22","-54","-1.3","-1"
"AL062010","           DANIELLE","20100826","600","  "," HU","23.1","-54.6","85","973","2010-08-26","28.169374","23","-55","-1.3","-1"
"AL062010","           DANIELLE","20100826","1200","  "," HU","24","-55.4","85","973","2010-08-26","28.228125","24","-55","-1.3","-1"
"AL062010","           DANIELLE","20100826","1800","  "," HU","24.8","-56.4","90","970","2010-08-26","28.8475","25","-56","-1.3","-1"
"AL062010","           DANIELLE","20100827","0","  "," HU","25.6","-57.3","95","966","2010-08-27","28.885","26","-57","-1.3","-1"
"AL062010","           DANIELLE","20100827","600","  "," HU","26.2","-58.3","110","953","2010-08-27","28.93375","26","-58","-1.3","-1"
"AL062010","           DANIELLE","20100827","1200","  "," HU","26.5","-59.3","110","948","2010-08-27","29.075624","26","-59","-1.3","-1"
"AL062010","           DANIELLE","20100827","1800","  "," HU","27.1","-60.1","115","942","2010-08-27","29.150623","27","-60","-1.3","-1"
"AL062010","           DANIELLE","20100828","0","  "," HU","27.7","-60.5","105","946","2010-08-28","26.54125","28","-60","-1.3","-1"
"AL062010","           DANIELLE","20100828","600","  "," HU","28.3","-61","95","950","2010-08-28","26.8175","28","-61","-1.3","-1"
"AL062010","           DANIELLE","20100828","1200","  "," HU","28.9","-60.8","95","952","2010-08-28","26.613125","29","-61","-1.3","-1"
"AL062010","           DANIELLE","20100828","1800","  "," HU","29.6","-60.2","90","955","2010-08-28","26.74125","30","-60","-1.3","-1"
"AL062010","           DANIELLE","20100829","0","  "," HU","30.9","-59.2","85","958","2010-08-29","26.099375","31","-59","-1.3","-1"
"AL062010","           DANIELLE","20100829","600","  "," HU","32.4","-57.9","80","964","2010-08-29","26.055","32","-58","-1.3","-1"
"AL062010","           DANIELLE","20100829","1200","  "," HU","34.7","-56.2","75","966","2010-08-29","26.424374","35","-56","-1.3","-1"
"AL062010","           DANIELLE","20100829","1800","  "," HU","37.3","-55","75","968","2010-08-29","25.948124","37","-55","-1.3","-1"
"AL062010","           DANIELLE","20100830","0","  "," HU","38.7","-53.8","70","969","2010-08-30","24.340624","39","-54","-1.3","-1"
"AL062010","           DANIELLE","20100830","600","  "," HU","40","-52.8","65","970","2010-08-30","23.643124","40","-53","-1.3","-1"
"AL062010","           DANIELLE","20100830","1200","  "," HU","40.6","-51.6","65","970","2010-08-30","22.74625","41","-52","-1.3","-1"
"AL062010","           DANIELLE","20100830","1800","  "," TS","41","-50.2","60","973","2010-08-30","21.95625","41","-50","-1.3","-1"
"AL062010","           DANIELLE","20100831","0","  "," LO","41.1","-48","60","976","2010-08-31","21.00375","41","-48","-1.3","-1"
"AL062010","           DANIELLE","20100831","600","  "," LO","41.2","-44.8","55","981","2010-08-31","23.008125","41","-45","-1.3","-1"
"AL062010","           DANIELLE","20100831","1200","  "," LO","41.3","-41","55","985","2010-08-31","22.878124","41","-41","-1.3","-1"
"AL062010","           DANIELLE","20100831","1800","  "," EX","42.1","-35.9","50","987","2010-08-31","21.17625","42","-36","-1.3","-1"
"AL062010","           DANIELLE","20100901","0","  "," EX","43.5","-30.4","45","988","2010-09-01","20.418125","44","-30","-1.6","-1"
"AL062010","           DANIELLE","20100901","600","  "," EX","44.8","-26.3","40","990","2010-09-01","19.8725","45","-26","-1.6","-1"
"AL062010","           DANIELLE","20100901","1200","  "," EX","46.2","-24","40","991","2010-09-01","19.993124","46","-24","-1.6","-1"
"AL062010","           DANIELLE","20100901","1800","  "," EX","47.9","-22","40","992","2010-09-01","18.02375","48","-22","-1.6","-1"
"AL062010","           DANIELLE","20100902","0","  "," EX","49.5","-20.7","40","994","2010-09-02","17.163124","50","-21","-1.6","-1"
"AL062010","           DANIELLE","20100902","600","  "," EX","51.1","-19.9","40","995","2010-09-02","16.069374","51","-20","-1.6","-1"
"AL062010","           DANIELLE","20100902","1200","  "," EX","53","-20.3","35","996","2010-09-02","15.9625","53","-20","-1.6","-1"
"AL062010","           DANIELLE","20100902","1800","  "," EX","55","-21.5","35","998","2010-09-02","15.218124","55","-22","-1.6","-1"
"AL062010","           DANIELLE","20100903","0","  "," EX","57.5","-23","30","998","2010-09-03","13.999374","58","-23","-1.6","-1"
"AL072010","               EARL","20100824","0","  "," LO","12.4","-19.3","25","1009","2010-08-24","28.383749","12","-19","-1.3","-1"
"AL072010","               EARL","20100824","600","  "," LO","12.8","-20.9","25","1009","2010-08-24","28.559374","13","-21","-1.3","-1"
"AL072010","               EARL","20100824","1200","  "," LO","13.2","-22.6","30","1008","2010-08-24","28.33","13","-23","-1.3","-1"
"AL072010","               EARL","20100824","1800","  "," LO","13.6","-24.3","30","1008","2010-08-24","28.213123","14","-24","-1.3","-1"
"AL072010","               EARL","20100825","0","  "," LO","13.9","-26","30","1008","2010-08-25","28.35875","14","-26","-1.3","-1"
"AL072010","               EARL","20100825","600","  "," TD","14.1","-27.8","30","1007","2010-08-25","28.4725","14","-28","-1.3","-1"
"AL072010","               EARL","20100825","1200","  "," TS","14.3","-29.7","35","1006","2010-08-25","28.129375","14","-30","-1.3","-1"
"AL072010","               EARL","20100825","1800","  "," TS","14.5","-31.5","35","1006","2010-08-25","27.993124","14","-32","-1.3","-1"
"AL072010","               EARL","20100826","0","  "," TS","14.7","-33","35","1006","2010-08-26","28.06625","15","-33","-1.3","-1"
"AL072010","               EARL","20100826","600","  "," TS","14.9","-34.5","40","1004","2010-08-26","27.769375","15","-34","-1.3","-1"
"AL072010","               EARL","20100826","1200","  "," TS","15.1","-36","40","1004","2010-08-26","27.457499","15","-36","-1.3","-1"
"AL072010","               EARL","20100826","1800","  "," TS","15.3","-37.7","40","1004","2010-08-26","27.430624","15","-38","-1.3","-1"
"AL072010","               EARL","20100827","0","  "," TS","15.5","-39.4","40","1004","2010-08-27","27.099998","16","-39","-1.3","-1"
"AL072010","               EARL","20100827","600","  "," TS","15.7","-41.2","40","1004","2010-08-27","27.76125","16","-41","-1.3","-1"
"AL072010","               EARL","20100827","1200","  "," TS","15.8","-43.1","40","1004","2010-08-27","27.85125","16","-43","-1.3","-1"
"AL072010","               EARL","20100827","1800","  "," TS","15.9","-45","40","1004","2010-08-27","28.243124","16","-45","-1.3","-1"
"AL072010","               EARL","20100828","0","  "," TS","16","-47","45","1000","2010-08-28","28.405624","16","-47","-1.3","-1"
"AL072010","               EARL","20100828","600","  "," TS","16.1","-49","50","996","2010-08-28","28.385624","16","-49","-1.3","-1"
"AL072010","               EARL","20100828","1200","  "," TS","16.2","-51","50","996","2010-08-28","28.516874","16","-51","-1.3","-1"
"AL072010","               EARL","20100828","1800","  "," TS","16.3","-53","50","996","2010-08-28","28.20875","16","-53","-1.3","-1"
"AL072010","               EARL","20100829","0","  "," TS","16.5","-54.8","55","991","2010-08-29","29.480623","16","-55","-1.3","-1"
"AL072010","               EARL","20100829","600","  "," TS","16.7","-56.5","55","991","2010-08-29","28.93125","17","-56","-1.3","-1"
"AL072010","               EARL","20100829","1200","  "," HU","17","-58","65","985","2010-08-29","29.459375","17","-58","-1.3","-1"
"AL072010","               EARL","20100829","1800","  "," HU","17.3","-59.3","75","978","2010-08-29","29.367498","17","-59","-1.3","-1"
"AL072010","               EARL","20100830","0","  "," HU","17.7","-60.6","85","971","2010-08-30","28.824375","18","-61","-1.3","-1"
"AL072010","               EARL","20100830","600","  "," HU","18.1","-61.9","95","967","2010-08-30","29.175625","18","-62","-1.3","-1"
"AL072010","               EARL","20100830","1200","  "," HU","18.5","-63.1","105","965","2010-08-30","29.721874","18","-63","-1.3","-1"
"AL072010","               EARL","20100830","1800","  "," HU","19","-64.2","115","954","2010-08-30","29.783749","19","-64","-1.3","-1"
"AL072010","               EARL","20100831","0","  "," HU","19.6","-65.3","115","938","2010-08-31","29.274374","20","-65","-1.3","-1"
"AL072010","               EARL","20100831","600","  "," HU","20.2","-66.4","115","931","2010-08-31","29.1075","20","-66","-1.3","-1"
"AL072010","               EARL","20100831","1200","  "," HU","20.9","-67.5","115","935","2010-08-31","29.33625","21","-68","-1.3","-1"
"AL072010","               EARL","20100831","1800","  "," HU","21.6","-68.4","115","940","2010-08-31","28.778124","22","-68","-1.3","-1"
"AL072010","               EARL","20100901","0","  "," HU","22.5","-69.4","110","940","2010-09-01","28.688124","22","-69","-1.6","-1"
"AL072010","               EARL","20100901","600","  "," HU","23.6","-70.5","105","941","2010-09-01","27.287498","24","-70","-1.6","-1"
"AL072010","               EARL","20100901","1200","  "," HU","24.7","-71.6","110","942","2010-09-01","27.94875","25","-72","-1.6","-1"
"AL072010","               EARL","20100901","1800","  "," HU","25.9","-72.7","115","941","2010-09-01","28.72625","26","-73","-1.6","-1"
"AL072010","               EARL","20100902","0","  "," HU","27.2","-73.5","120","932","2010-09-02","28.501875","27","-74","-1.6","-1"
"AL072010","               EARL","20100902","600","  "," HU","28.6","-74.3","125","927","2010-09-02","28.238125","29","-74","-1.6","-1"
"AL072010","               EARL","20100902","1200","  "," HU","30.1","-74.8","115","935","2010-09-02","28.21875","30","-75","-1.6","-1"
"AL072010","               EARL","20100902","1800","  "," HU","31.7","-75.1","100","943","2010-09-02","28.527498","32","-75","-1.6","-1"
"AL072010","               EARL","20100903","0","  "," HU","33","-74.9","90","949","2010-09-03","26.869999","33","-75","-1.6","-1"
"AL072010","               EARL","20100903","600","  "," HU","34.5","-74.2","85","955","2010-09-03","23.959375","34","-74","-1.6","-1"
"AL072010","               EARL","20100903","1200","  "," HU","36.1","-73.4","75","959","2010-09-03","27.418125","36","-73","-1.6","-1"
"AL072010","               EARL","20100903","1800","  "," HU","37.6","-72.2","70","960","2010-09-03","25.025","38","-72","-1.6","-1"
"AL072010","               EARL","20100904","0","  "," TS","39.1","-70.6","60","961","2010-09-04","24.308125","39","-71","-1.6","-1"
"AL072010","               EARL","20100904","600","  "," TS","40.7","-68.4","60","961","2010-09-04","17.260624","41","-68","-1.6","-1"
"AL072010","               EARL","20100904","1200","  "," HU","43","-65.7","65","961","2010-09-04","15.070624","43","-66","-1.6","-1"
"AL072010","               EARL","20100904","1500"," L"," HU","44.3","-64.5","65","962","2010-09-04","19.879333","44","-64","-1.6","-1"
"AL072010","               EARL","20100904","1800","  "," HU","45.5","-63.2","65","965","2010-09-04","20.285","46","-63","-1.6","-1"
"AL072010","               EARL","20100904","1900"," L"," TS","46","-62.7","60","967","2010-09-04","20.285","46","-63","-1.6","-1"
"AL072010","               EARL","20100905","0","  "," EX","48.4","-60.2","55","971","2010-09-05","15.548124","48","-60","-1.6","-1"
"AL072010","               EARL","20100905","600","  "," EX","50.6","-57.5","50","978","2010-09-05","14.068571","51","-58","-1.6","-1"
"AL072010","               EARL","20100905","1200","  "," EX","52.4","-55.4","45","987","2010-09-05","10.35625","52","-55","-1.6","-1"
"AL072010","               EARL","20100905","1800","  "," EX","54","-54.1","40","992","2010-09-05","7.300625","54","-54","-1.6","-1"
"AL072010","               EARL","20100906","0","  "," EX","55.7","-53.5","35","994","2010-09-06","10.0175","56","-54","-1.6","-1"
"AL082010","              FIONA","20100830","0","  "," LO","14","-41.8","25","1007","2010-08-30","27.95625","14","-42","-1.3","-1"
"AL082010","              FIONA","20100830","600","  "," LO","14.1","-43.8","30","1007","2010-08-30","28.40625","14","-44","-1.3","-1"
"AL082010","              FIONA","20100830","1200","  "," TD","14.4","-45.7","30","1007","2010-08-30","28.56625","14","-46","-1.3","-1"
"AL082010","              FIONA","20100830","1800","  "," TS","14.9","-47.7","35","1007","2010-08-30","28.56375","15","-48","-1.3","-1"
"AL082010","              FIONA","20100831","0","  "," TS","15.5","-50","35","1007","2010-08-31","28.354374","16","-50","-1.3","-1"
"AL082010","              FIONA","20100831","600","  "," TS","15.9","-52.5","35","1006","2010-08-31","28.295","16","-52","-1.3","-1"
"AL082010","              FIONA","20100831","1200","  "," TS","16.1","-54.8","35","1006","2010-08-31","29.294374","16","-55","-1.3","-1"
"AL082010","              FIONA","20100831","1800","  "," TS","16.3","-56.9","40","1006","2010-08-31","29.188124","16","-57","-1.3","-1"
